Time,Date,Time,TempA,TempB,CH1,Ch2,Ch3,CH4,CH5,Ch6,Ch7,Ch8
5991,30-06-2024,23:58:22,20.011,19.807,8.698,9.69,9.084,9.154,8.445,7.936,8.545,8.091
5992,30-06-2024,23:58:26,20.012,19.809,8.708,9.689,9.085,9.153,8.442,7.942,8.54,8.085
5993,30-06-2024,23:58:30,20.013,19.809,8.697,9.694,9.088,9.16,8.443,7.929,8.541,8.085
5994,30-06-2024,23:58:34,20.018,19.809,8.697,9.686,9.082,9.154,8.448,7.935,8.543,8.089
5995,30-06-2024,23:58:38,20.013,19.811,8.696,9.685,9.083,9.157,8.443,7.933,8.54,8.088
5996,30-06-2024,23:58:42,20.016,19.811,8.692,9.689,9.086,9.15,8.449,7.934,8.533,8.093
5997,30-06-2024,23:58:46,20.016,19.813,8.702,9.688,9.092,9.154,8.449,7.934,8.535,8.095
5998,30-06-2024,23:58:50,20.02,19.818,8.696,9.687,9.083,9.153,8.445,7.933,8.535,8.081
5999,30-06-2024,23:58:54,20.017,19.817,8.696,9.688,9.084,9.156,8.451,7.931,8.54,8.082
6000,30-06-2024,23:58:58,20.02,19.816,8.694,9.694,9.089,9.154,8.444,7.932,8.54,8.087
6001,30-06-2024,23:59:02,20.017,19.819,8.694,9.686,9.087,9.153,8.443,7.931,8.531,8.091
6002,30-06-2024,23:59:06,20.022,19.813,8.697,9.693,9.089,9.141,8.458,7.941,8.538,8.083
6003,30-06-2024,23:59:10,20.02,19.812,8.697,9.687,9.087,9.152,8.453,7.934,8.535,8.088
6004,30-06-2024,23:59:14,20.022,19.814,8.695,9.695,9.088,9.149,8.446,7.932,8.543,8.094
6005,30-06-2024,23:59:18,20.023,19.81,8.694,9.695,9.087,9.149,8.449,7.935,8.537,8.094
6006,30-06-2024,23:59:22,20.024,19.813,8.695,9.687,9.086,9.151,8.452,7.929,8.533,8.079
6007,30-06-2024,23:59:26,20.021,19.816,8.706,9.687,9.087,9.152,8.437,7.933,8.537,8.086
6008,30-06-2024,23:59:30,20.023,19.814,8.689,9.691,9.076,9.149,8.448,7.931,8.534,8.087
6009,30-06-2024,23:59:34,20.025,19.813,8.695,9.685,9.084,9.153,8.454,7.936,8.537,8.085
6010,30-06-2024,23:59:38,20.025,19.813,8.701,9.683,9.086,9.151,8.446,7.93,8.534,8.085
6011,30-06-2024,23:59:42,20.024,19.812,8.7,9.686,9.086,9.147,8.447,7.937,8.538,8.089
6012,30-06-2024,23:59:46,20.027,19.812,8.689,9.687,9.084,9.148,8.431,7.934,8.535,8.095
6013,30-06-2024,23:59:50,20.026,19.816,8.699,9.696,9.09,9.152,8.449,7.92,8.537,8.083
6014,30-06-2024,23:59:54,20.025,19.814,8.696,9.693,9.083,9.145,8.443,7.928,8.534,8.09
6015,30-06-2024,23:59:58,20.031,19.815,8.696,9.697,9.085,9.148,8.448,7.922,8.535,8.091
6016,1/7/2024,0:00:02,20.03,19.818,8.7,9.694,9.083,9.145,8.445,7.917,8.533,8.084
6017,1/7/2024,0:00:06,20.031,19.814,8.703,9.688,9.088,9.147,8.444,7.928,8.54,8.086
6018,1/7/2024,0:00:10,20.029,19.817,8.682,9.691,9.087,9.147,8.447,7.926,8.532,8.09
6019,1/7/2024,0:00:14,20.033,19.817,8.707,9.693,9.08,9.149,8.438,7.92,8.534,8.091
6020,1/7/2024,0:00:18,20.028,19.819,8.699,9.687,9.083,9.147,8.438,7.921,8.533,8.091
6021,1/7/2024,0:00:22,20.034,19.819,8.696,9.689,9.08,9.153,8.441,7.922,8.531,8.085
6022,1/7/2024,0:00:26,20.032,19.819,8.712,9.695,9.091,9.147,8.449,7.918,8.54,8.088
6023,1/7/2024,0:00:30,20.035,19.823,8.692,9.697,9.081,9.15,8.461,7.923,8.53,8.078
6024,1/7/2024,0:00:34,20.036,19.82,8.699,9.69,9.084,9.145,8.44,7.925,8.535,8.08
6025,1/7/2024,0:00:38,20.033,19.819,8.703,9.693,9.085,9.147,8.447,7.924,8.533,8.093
6026,1/7/2024,0:00:42,20.036,19.819,8.696,9.686,9.083,9.149,8.438,7.921,8.544,8.087
6027,1/7/2024,0:00:46,20.037,19.826,8.696,9.684,9.079,9.147,8.443,7.925,8.542,8.09
6028,1/7/2024,0:00:50,20.037,19.826,8.695,9.686,9.075,9.148,8.431,7.921,8.542,8.083
6029,1/7/2024,0:00:54,20.039,19.824,8.691,9.692,9.084,9.143,8.45,7.924,8.54,8.081
6030,1/7/2024,0:00:58,20.037,19.831,8.693,9.696,9.089,9.15,8.447,7.919,8.535,8.08
6031,1/7/2024,0:01:02,20.039,19.827,8.678,9.685,9.086,9.148,8.441,7.914,8.546,8.087
6032,1/7/2024,0:01:06,20.04,19.826,8.692,9.689,9.086,9.149,8.444,7.918,8.54,8.083
6033,1/7/2024,0:01:10,20.041,19.827,8.695,9.68,9.08,9.144,8.447,7.917,8.533,8.088
6034,1/7/2024,0:01:14,20.043,19.825,8.688,9.685,9.083,9.139,8.452,7.92,8.542,8.087
6035,1/7/2024,0:01:18,20.04,19.824,8.693,9.685,9.081,9.147,8.452,7.921,8.544,8.093
6036,1/7/2024,0:01:22,20.044,19.824,8.701,9.677,9.083,9.149,8.448,7.921,8.543,8.085
6037,1/7/2024,0:01:26,20.045,19.825,8.694,9.675,9.081,9.143,8.45,7.925,8.543,8.081
6038,1/7/2024,0:01:30,20.041,19.823,8.691,9.689,9.085,9.149,8.442,7.921,8.54,8.081
6039,1/7/2024,0:01:34,20.04,19.825,8.695,9.693,9.08,9.149,8.451,7.924,8.539,8.093
6040,1/7/2024,0:01:38,20.049,19.825,8.695,9.681,9.08,9.139,8.45,7.929,8.537,8.093
6041,1/7/2024,0:01:42,20.045,19.824,8.687,9.688,9.085,9.144,8.442,7.933,8.538,8.088
6042,1/7/2024,0:01:46,20.046,19.825,8.686,9.685,9.08,9.146,8.445,7.939,8.537,8.085
6043,1/7/2024,0:01:50,20.047,19.828,8.695,9.688,9.076,9.152,8.445,7.941,8.539,8.091
6044,1/7/2024,0:01:54,20.049,19.829,8.693,9.686,9.082,9.143,8.44,7.941,8.537,8.088
6045,1/7/2024,0:01:58,20.053,19.826,8.689,9.684,9.079,9.143,8.448,7.939,8.535,8.083
6046,1/7/2024,0:02:02,20.048,19.828,8.694,9.684,9.084,9.145,8.45,7.929,8.539,8.081
6047,1/7/2024,0:02:06,20.052,19.829,8.688,9.685,9.076,9.14,8.436,7.936,8.544,8.088
6048,1/7/2024,0:02:10,20.054,19.829,8.689,9.683,9.078,9.145,8.435,7.934,8.539,8.093
6049,1/7/2024,0:02:14,20.049,19.83,8.693,9.685,9.086,9.139,8.441,7.928,8.54,8.092
6050,1/7/2024,0:02:18,20.053,19.832,8.683,9.683,9.078,9.142,8.45,7.928,8.536,8.099
6051,1/7/2024,0:02:22,20.051,19.833,8.689,9.68,9.082,9.143,8.445,7.938,8.542,8.085
6052,1/7/2024,0:02:26,20.055,19.834,8.684,9.684,9.079,9.143,8.437,7.942,8.534,8.083
6053,1/7/2024,0:02:30,20.054,19.834,8.692,9.682,9.079,9.149,8.436,7.946,8.541,8.082
6054,1/7/2024,0:02:34,20.056,19.832,8.686,9.678,9.074,9.141,8.449,7.942,8.539,8.091
6055,1/7/2024,0:02:38,20.055,19.831,8.688,9.681,9.081,9.144,8.452,7.951,8.541,8.087
6056,1/7/2024,0:02:42,20.057,19.832,8.687,9.675,9.079,9.144,8.438,7.937,8.545,8.084
6057,1/7/2024,0:02:46,20.055,19.833,8.69,9.685,9.085,9.147,8.446,7.933,8.536,8.083
6058,1/7/2024,0:02:50,20.057,19.833,8.69,9.685,9.076,9.144,8.445,7.937,8.54,8.091
6059,1/7/2024,0:02:54,20.057,19.832,8.7,9.685,9.079,9.143,8.447,7.939,8.544,8.085
6060,1/7/2024,0:02:58,20.058,19.833,8.69,9.674,9.074,9.141,8.448,7.939,8.542,8.09
6061,1/7/2024,0:03:02,20.056,19.835,8.691,9.691,9.079,9.145,8.452,7.927,8.541,8.097
6062,1/7/2024,0:03:06,20.059,19.836,8.685,9.685,9.077,9.138,8.438,7.935,8.533,8.092
6063,1/7/2024,0:03:10,20.061,19.839,8.69,9.687,9.077,9.143,8.448,7.932,8.542,8.088
6064,1/7/2024,0:03:14,20.061,19.839,8.7,9.683,9.081,9.135,8.439,7.947,8.536,8.09
6065,1/7/2024,0:03:18,20.062,19.838,8.699,9.688,9.079,9.139,8.451,7.947,8.537,8.094
6066,1/7/2024,0:03:22,20.063,19.838,8.696,9.682,9.082,9.14,8.454,7.942,8.536,8.093
6067,1/7/2024,0:03:26,20.061,19.839,8.688,9.686,9.083,9.138,8.441,7.938,8.542,8.094
6068,1/7/2024,0:03:30,20.063,19.84,8.678,9.691,9.078,9.138,8.44,7.939,8.54,8.094
6069,1/7/2024,0:03:34,20.067,19.84,8.69,9.691,9.079,9.139,8.447,7.93,8.542,8.087
6070,1/7/2024,0:03:38,20.069,19.838,8.682,9.684,9.074,9.136,8.439,7.928,8.543,8.086
6071,1/7/2024,0:03:42,20.068,19.839,8.684,9.69,9.077,9.136,8.447,7.93,8.539,8.091
6072,1/7/2024,0:03:46,20.066,19.841,8.685,9.681,9.084,9.14,8.448,7.928,8.535,8.089
6073,1/7/2024,0:03:50,20.066,19.843,8.694,9.684,9.075,9.136,8.449,7.921,8.54,8.092
6074,1/7/2024,0:03:54,20.067,19.841,8.693,9.68,9.075,9.14,8.455,7.922,8.535,8.089
6075,1/7/2024,0:03:58,20.066,19.838,8.683,9.691,9.076,9.145,8.449,7.912,8.538,8.092
6076,1/7/2024,0:04:02,20.067,19.842,8.69,9.689,9.073,9.14,8.45,7.913,8.536,8.09
6077,1/7/2024,0:04:06,20.069,19.841,8.688,9.687,9.084,9.145,8.454,7.917,8.539,8.089
6078,1/7/2024,0:04:10,20.072,19.842,8.686,9.688,9.077,9.144,8.447,7.928,8.543,8.094
6079,1/7/2024,0:04:14,20.068,19.843,8.686,9.689,9.077,9.141,8.445,7.921,8.54,8.086
6080,1/7/2024,0:04:18,20.074,19.845,8.683,9.68,9.078,9.142,8.451,7.924,8.536,8.087
6081,1/7/2024,0:04:22,20.075,19.848,8.682,9.682,9.075,9.14,8.449,7.931,8.542,8.088
6082,1/7/2024,0:04:26,20.076,19.849,8.687,9.683,9.069,9.143,8.448,7.92,8.543,8.089
6083,1/7/2024,0:04:30,20.073,19.851,8.686,9.676,9.078,9.145,8.436,7.921,8.534,8.086
6084,1/7/2024,0:04:34,20.075,19.85,8.678,9.676,9.08,9.144,8.448,7.912,8.538,8.089
6085,1/7/2024,0:04:38,20.07,19.852,8.687,9.686,9.072,9.135,8.437,7.917,8.537,8.107
6086,1/7/2024,0:04:42,20.075,19.849,8.684,9.68,9.075,9.137,8.45,7.911,8.546,8.097
6087,1/7/2024,0:04:46,20.079,19.85,8.686,9.69,9.08,9.138,8.443,7.913,8.54,8.096
6088,1/7/2024,0:04:50,20.079,19.85,8.691,9.682,9.073,9.136,8.433,7.916,8.538,8.1
6089,1/7/2024,0:04:54,20.079,19.855,8.684,9.675,9.072,9.138,8.448,7.916,8.545,8.086
6090,1/7/2024,0:04:58,20.078,19.855,8.686,9.688,9.07,9.142,8.451,7.912,8.53,8.096
6091,1/7/2024,0:05:02,20.075,19.857,8.681,9.686,9.075,9.141,8.451,7.908,8.536,8.092
6092,1/7/2024,0:05:06,20.079,19.856,8.693,9.681,9.073,9.142,8.438,7.906,8.541,8.093
6093,1/7/2024,0:05:10,20.08,19.857,8.688,9.69,9.073,9.132,8.437,7.902,8.541,8.092
6094,1/7/2024,0:05:14,20.081,19.855,8.685,9.678,9.069,9.141,8.442,7.902,8.531,8.088
6095,1/7/2024,0:05:18,20.081,19.861,8.692,9.689,9.069,9.136,8.436,7.898,8.536,8.094
6096,1/7/2024,0:05:22,20.082,19.852,8.684,9.679,9.065,9.135,8.451,7.905,8.544,8.086
6097,1/7/2024,0:05:26,20.083,19.856,8.69,9.678,9.072,9.131,8.431,7.904,8.539,8.085
6098,1/7/2024,0:05:30,20.086,19.856,8.681,9.68,9.062,9.144,8.448,7.901,8.541,8.087
6099,1/7/2024,0:05:34,20.083,19.856,8.699,9.681,9.075,9.136,8.45,7.898,8.541,8.088
6100,1/7/2024,0:05:38,20.08,19.854,8.683,9.688,9.065,9.136,8.442,7.895,8.542,8.083
6101,1/7/2024,0:05:42,20.086,19.855,8.68,9.676,9.071,9.141,8.45,7.899,8.536,8.085
6102,1/7/2024,0:05:46,20.086,19.854,8.682,9.681,9.067,9.136,8.445,7.903,8.541,8.091
6103,1/7/2024,0:05:50,20.086,19.855,8.684,9.676,9.075,9.139,8.443,7.898,8.534,8.086
6104,1/7/2024,0:05:54,20.09,19.856,8.686,9.681,9.064,9.135,8.449,7.889,8.534,8.09
6105,1/7/2024,0:05:58,20.086,19.857,8.69,9.681,9.07,9.138,8.447,7.897,8.538,8.077
6106,1/7/2024,0:06:02,20.088,19.857,8.685,9.692,9.062,9.135,8.437,7.895,8.542,8.085
6107,1/7/2024,0:06:06,20.087,19.859,8.686,9.677,9.066,9.14,8.438,7.893,8.541,8.084
6108,1/7/2024,0:06:10,20.089,19.855,8.687,9.684,9.064,9.141,8.442,7.893,8.526,8.088
6109,1/7/2024,0:06:14,20.089,19.858,8.684,9.688,9.067,9.137,8.439,7.899,8.531,8.095
6110,1/7/2024,0:06:18,20.091,19.858,8.674,9.681,9.07,9.131,8.45,7.904,8.523,8.08
6111,1/7/2024,0:06:22,20.093,19.858,8.694,9.68,9.066,9.136,8.443,7.901,8.527,8.085
6112,1/7/2024,0:06:26,20.09,19.861,8.674,9.672,9.061,9.132,8.432,7.896,8.53,8.081
6113,1/7/2024,0:06:30,20.093,19.862,8.682,9.691,9.065,9.135,8.438,7.899,8.523,8.086
6114,1/7/2024,0:06:34,20.095,19.87,8.69,9.678,9.065,9.139,8.447,7.892,8.528,8.078
6115,1/7/2024,0:06:38,20.097,19.87,8.685,9.673,9.066,9.132,8.436,7.903,8.527,8.086
6116,1/7/2024,0:06:42,20.097,19.863,8.678,9.674,9.067,9.139,8.451,7.899,8.521,8.089
6117,1/7/2024,0:06:46,20.095,19.872,8.686,9.669,9.066,9.134,8.44,7.901,8.52,8.085
6118,1/7/2024,0:06:50,20.096,19.871,8.684,9.681,9.06,9.127,8.436,7.903,8.524,8.081
6119,1/7/2024,0:06:54,20.097,19.87,8.694,9.671,9.058,9.134,8.443,7.901,8.525,8.084
6120,1/7/2024,0:06:58,20.098,19.865,8.68,9.672,9.06,9.141,8.453,7.909,8.527,8.085
6121,1/7/2024,0:07:02,20.097,19.868,8.678,9.671,9.06,9.137,8.44,7.906,8.524,8.088
6122,1/7/2024,0:07:06,20.101,19.868,8.677,9.672,9.064,9.135,8.444,7.903,8.528,8.076
6123,1/7/2024,0:07:10,20.1,19.869,8.677,9.675,9.066,9.131,8.441,7.899,8.524,8.079
6124,1/7/2024,0:07:14,20.102,19.869,8.679,9.678,9.058,9.144,8.432,7.906,8.524,8.08
6125,1/7/2024,0:07:18,20.096,19.871,8.685,9.68,9.059,9.141,8.44,7.906,8.526,8.09
6126,1/7/2024,0:07:22,20.101,19.867,8.687,9.679,9.055,9.132,8.444,7.896,8.527,8.075
6127,1/7/2024,0:07:26,20.103,19.871,8.685,9.672,9.06,9.142,8.435,7.904,8.518,8.084
6128,1/7/2024,0:07:30,20.106,19.872,8.679,9.677,9.058,9.134,8.444,7.894,8.519,8.086
6129,1/7/2024,0:07:34,20.106,19.874,8.692,9.676,9.063,9.133,8.448,7.896,8.517,8.079
6130,1/7/2024,0:07:38,20.105,19.873,8.683,9.679,9.06,9.146,8.432,7.894,8.516,8.091
6131,1/7/2024,0:07:42,20.107,19.876,8.687,9.677,9.063,9.14,8.438,7.891,8.508,8.084
6132,1/7/2024,0:07:46,20.104,19.884,8.687,9.675,9.054,9.137,8.434,7.887,8.506,8.09
6133,1/7/2024,0:07:50,20.106,19.882,8.685,9.676,9.059,9.132,8.446,7.887,8.513,8.079
6134,1/7/2024,0:07:54,20.109,19.884,8.677,9.678,9.058,9.143,8.432,7.88,8.508,8.093
6135,1/7/2024,0:07:58,20.108,19.886,8.681,9.68,9.055,9.134,8.43,7.883,8.505,8.078
6136,1/7/2024,0:08:02,20.109,19.882,8.688,9.682,9.053,9.136,8.441,7.882,8.507,8.092
6137,1/7/2024,0:08:06,20.112,19.883,8.682,9.676,9.064,9.132,8.435,7.882,8.517,8.084
6138,1/7/2024,0:08:10,20.11,19.881,8.681,9.674,9.052,9.139,8.434,7.883,8.52,8.082
6139,1/7/2024,0:08:14,20.112,19.882,8.672,9.68,9.061,9.141,8.442,7.88,8.511,8.087
6140,1/7/2024,0:08:18,20.115,19.883,8.672,9.672,9.057,9.133,8.434,7.882,8.515,8.081
6141,1/7/2024,0:08:22,20.112,19.88,8.682,9.667,9.055,9.127,8.438,7.884,8.517,8.092
6142,1/7/2024,0:08:26,20.114,19.89,8.68,9.66,9.054,9.131,8.436,7.892,8.515,8.083
6143,1/7/2024,0:08:30,20.116,19.887,8.679,9.659,9.057,9.127,8.437,7.894,8.515,8.082
6144,1/7/2024,0:08:34,20.116,19.883,8.674,9.667,9.051,9.134,8.443,7.896,8.52,8.061
6145,1/7/2024,0:08:38,20.115,19.887,8.685,9.671,9.054,9.134,8.444,7.894,8.512,8.078
6146,1/7/2024,0:08:42,20.115,19.886,8.682,9.668,9.055,9.132,8.44,7.892,8.514,8.072
6147,1/7/2024,0:08:46,20.117,19.884,8.672,9.683,9.051,9.13,8.437,7.901,8.518,8.073
6148,1/7/2024,0:08:50,20.118,19.883,8.676,9.677,9.065,9.132,8.433,7.894,8.51,8.076
6149,1/7/2024,0:08:54,20.12,19.885,8.68,9.671,9.054,9.132,8.45,7.902,8.518,8.083
6150,1/7/2024,0:08:58,20.115,19.888,8.683,9.675,9.057,9.127,8.442,7.894,8.515,8.079
6151,1/7/2024,0:09:02,20.116,19.89,8.671,9.675,9.06,9.129,8.44,7.886,8.513,8.068
6152,1/7/2024,0:09:06,20.121,19.889,8.67,9.675,9.056,9.127,8.444,7.884,8.514,8.075
6153,1/7/2024,0:09:10,20.12,19.885,8.691,9.679,9.055,9.126,8.439,7.892,8.509,8.078
6154,1/7/2024,0:09:14,20.121,19.886,8.681,9.668,9.056,9.122,8.435,7.872,8.509,8.086
6155,1/7/2024,0:09:18,20.121,19.885,8.679,9.666,9.061,9.12,8.438,7.881,8.51,8.089
6156,1/7/2024,0:09:22,20.122,19.882,8.672,9.671,9.057,9.116,8.439,7.886,8.515,8.083
6157,1/7/2024,0:09:26,20.123,19.884,8.683,9.665,9.049,9.12,8.442,7.9,8.515,8.075
6158,1/7/2024,0:09:30,20.124,19.889,8.673,9.667,9.053,9.124,8.438,7.899,8.513,8.074
6159,1/7/2024,0:09:34,20.124,19.89,8.676,9.664,9.058,9.125,8.437,7.903,8.505,8.081
6160,1/7/2024,0:09:38,20.123,19.891,8.688,9.676,9.055,9.125,8.431,7.906,8.509,8.081
6161,1/7/2024,0:09:42,20.129,19.887,8.682,9.669,9.062,9.119,8.44,7.91,8.515,8.077
6162,1/7/2024,0:09:46,20.125,19.886,8.675,9.666,9.059,9.122,8.451,7.903,8.511,8.076
6163,1/7/2024,0:09:50,20.126,19.889,8.683,9.667,9.062,9.125,8.444,7.904,8.511,8.069
6164,1/7/2024,0:09:54,20.128,19.894,8.678,9.665,9.056,9.124,8.435,7.91,8.514,8.071
6165,1/7/2024,0:09:58,20.128,19.892,8.672,9.661,9.051,9.125,8.428,7.912,8.512,8.073
6166,1/7/2024,0:10:02,20.127,19.894,8.669,9.677,9.054,9.122,8.439,7.918,8.511,8.081
6167,1/7/2024,0:10:06,20.131,19.889,8.67,9.667,9.055,9.127,8.436,7.924,8.51,8.076
6168,1/7/2024,0:10:10,20.132,19.893,8.669,9.675,9.054,9.12,8.431,7.914,8.514,8.083
6169,1/7/2024,0:10:14,20.13,19.891,8.669,9.669,9.056,9.122,8.431,7.915,8.519,8.078
6170,1/7/2024,0:10:18,20.133,19.894,8.678,9.679,9.052,9.126,8.443,7.918,8.517,8.079
6171,1/7/2024,0:10:22,20.131,19.899,8.679,9.676,9.055,9.122,8.439,7.914,8.507,8.081
6172,1/7/2024,0:10:26,20.133,19.902,8.686,9.672,9.059,9.128,8.435,7.91,8.513,8.077
6173,1/7/2024,0:10:30,20.135,19.905,8.674,9.675,9.058,9.118,8.435,7.907,8.51,8.081
6174,1/7/2024,0:10:34,20.137,19.902,8.679,9.67,9.053,9.128,8.437,7.907,8.505,8.073
6175,1/7/2024,0:10:38,20.135,19.901,8.671,9.676,9.062,9.128,8.442,7.909,8.505,8.084
6176,1/7/2024,0:10:42,20.138,19.901,8.666,9.672,9.062,9.124,8.431,7.914,8.514,8.081
6177,1/7/2024,0:10:46,20.138,19.904,8.673,9.677,9.052,9.119,8.442,7.917,8.51,8.078
6178,1/7/2024,0:10:50,20.138,19.905,8.685,9.669,9.063,9.129,8.447,7.923,8.511,8.073
6179,1/7/2024,0:10:54,20.138,19.907,8.68,9.675,9.055,9.121,8.422,7.922,8.509,8.076
6180,1/7/2024,0:10:58,20.138,19.904,8.674,9.667,9.056,9.126,8.437,7.924,8.51,8.081
6181,1/7/2024,0:11:02,20.138,19.908,8.686,9.672,9.058,9.126,8.421,7.925,8.513,8.073
6182,1/7/2024,0:11:06,20.138,19.901,8.67,9.661,9.053,9.127,8.438,7.922,8.507,8.079
6183,1/7/2024,0:11:10,20.141,19.9,8.68,9.669,9.057,9.121,8.439,7.918,8.514,8.084
6184,1/7/2024,0:11:14,20.14,19.9,8.664,9.666,9.059,9.119,8.43,7.921,8.516,8.071
6185,1/7/2024,0:11:18,20.142,19.902,8.678,9.67,9.057,9.123,8.435,7.922,8.512,8.079
6186,1/7/2024,0:11:22,20.143,19.902,8.678,9.658,9.054,9.122,8.423,7.925,8.514,8.072
6187,1/7/2024,0:11:26,20.142,19.903,8.669,9.664,9.052,9.122,8.428,7.926,8.514,8.083
6188,1/7/2024,0:11:30,20.145,19.903,8.679,9.665,9.051,9.12,8.439,7.924,8.518,8.078
6189,1/7/2024,0:11:34,20.144,19.905,8.684,9.666,9.053,9.121,8.434,7.923,8.514,8.084
6190,1/7/2024,0:11:38,20.143,19.908,8.676,9.661,9.053,9.122,8.44,7.919,8.509,8.085
6191,1/7/2024,0:11:42,20.146,19.905,8.675,9.675,9.052,9.125,8.435,7.919,8.511,8.083
6192,1/7/2024,0:11:46,20.143,19.909,8.677,9.667,9.048,9.122,8.43,7.911,8.514,8.084
6193,1/7/2024,0:11:50,20.146,19.906,8.677,9.657,9.051,9.119,8.431,7.922,8.516,8.087
6194,1/7/2024,0:11:54,20.151,19.907,8.674,9.661,9.052,9.121,8.435,7.917,8.516,8.076
6195,1/7/2024,0:11:58,20.147,19.907,8.679,9.661,9.054,9.121,8.433,7.92,8.513,8.088
6196,1/7/2024,0:12:02,20.145,19.903,8.674,9.656,9.049,9.117,8.43,7.928,8.513,8.079
6197,1/7/2024,0:12:06,20.149,19.904,8.679,9.662,9.048,9.118,8.435,7.923,8.515,8.079
6198,1/7/2024,0:12:10,20.153,19.905,8.67,9.662,9.05,9.122,8.436,7.918,8.52,8.084
6199,1/7/2024,0:12:14,20.153,19.907,8.684,9.652,9.044,9.129,8.426,7.911,8.516,8.077
6200,1/7/2024,0:12:18,20.15,19.906,8.685,9.673,9.05,9.126,8.432,7.908,8.512,8.076
6201,1/7/2024,0:12:22,20.155,19.906,8.677,9.665,9.041,9.126,8.435,7.904,8.517,8.079
6202,1/7/2024,0:12:26,20.155,19.905,8.675,9.665,9.047,9.126,8.428,7.887,8.516,8.095
6203,1/7/2024,0:12:30,20.155,19.904,8.676,9.663,9.05,9.121,8.435,7.892,8.514,8.076
6204,1/7/2024,0:12:34,20.154,19.903,8.672,9.65,9.045,9.121,8.426,7.882,8.515,8.08
6205,1/7/2024,0:12:38,20.157,19.907,8.69,9.667,9.057,9.122,8.431,7.872,8.515,8.081
6206,1/7/2024,0:12:42,20.153,19.909,8.686,9.667,9.05,9.119,8.436,7.884,8.511,8.082
6207,1/7/2024,0:12:46,20.154,19.908,8.686,9.66,9.051,9.116,8.435,7.894,8.516,8.073
6208,1/7/2024,0:12:50,20.159,19.91,8.678,9.655,9.053,9.123,8.441,7.891,8.515,8.077
6209,1/7/2024,0:12:54,20.16,19.916,8.672,9.659,9.049,9.121,8.426,7.889,8.511,8.088
6210,1/7/2024,0:12:58,20.159,19.917,8.671,9.665,9.051,9.128,8.435,7.906,8.514,8.075
6211,1/7/2024,0:13:02,20.159,19.915,8.679,9.659,9.052,9.127,8.434,7.905,8.511,8.085
6212,1/7/2024,0:13:06,20.158,19.918,8.668,9.663,9.049,9.122,8.436,7.916,8.512,8.069
6213,1/7/2024,0:13:10,20.158,19.919,8.679,9.657,9.057,9.12,8.444,7.917,8.511,8.081
6214,1/7/2024,0:13:14,20.165,19.916,8.681,9.655,9.051,9.122,8.434,7.912,8.513,8.08
6215,1/7/2024,0:13:18,20.163,19.918,8.673,9.658,9.047,9.127,8.447,7.922,8.509,8.081
6216,1/7/2024,0:13:22,20.16,19.918,8.678,9.662,9.053,9.124,8.426,7.926,8.507,8.072
6217,1/7/2024,0:13:26,20.164,19.917,8.679,9.655,9.049,9.123,8.435,7.931,8.502,8.075
6218,1/7/2024,0:13:30,20.164,19.922,8.676,9.648,9.047,9.125,8.43,7.937,8.506,8.078
6219,1/7/2024,0:13:34,20.166,19.922,8.666,9.654,9.047,9.119,8.44,7.93,8.507,8.071
6220,1/7/2024,0:13:38,20.166,19.928,8.67,9.66,9.048,9.126,8.43,7.93,8.504,8.067
6221,1/7/2024,0:13:42,20.167,19.922,8.666,9.664,9.051,9.123,8.429,7.936,8.504,8.069
6222,1/7/2024,0:13:46,20.166,19.923,8.68,9.662,9.052,9.124,8.44,7.937,8.507,8.072
6223,1/7/2024,0:13:50,20.163,19.929,8.671,9.667,9.054,9.122,8.426,7.926,8.508,8.069
6224,1/7/2024,0:13:54,20.169,19.931,8.669,9.663,9.051,9.123,8.422,7.923,8.509,8.067
6225,1/7/2024,0:13:58,20.167,19.926,8.668,9.652,9.05,9.126,8.434,7.924,8.504,8.066
6226,1/7/2024,0:14:02,20.169,19.928,8.668,9.662,9.044,9.125,8.427,7.916,8.507,8.064
6227,1/7/2024,0:14:06,20.17,19.93,8.685,9.657,9.047,9.125,8.426,7.903,8.507,8.064
6228,1/7/2024,0:14:10,20.172,19.927,8.664,9.662,9.048,9.121,8.431,7.933,8.506,8.063
6229,1/7/2024,0:14:14,20.173,19.927,8.681,9.655,9.05,9.128,8.42,7.922,8.509,8.063
6230,1/7/2024,0:14:18,20.173,19.927,8.67,9.651,9.051,9.12,8.441,7.918,8.51,8.069
6231,1/7/2024,0:14:22,20.174,19.923,8.677,9.653,9.054,9.119,8.426,7.913,8.514,8.058
6232,1/7/2024,0:14:26,20.173,19.922,8.671,9.662,9.045,9.123,8.435,7.92,8.51,8.06
6233,1/7/2024,0:14:30,20.175,19.924,8.665,9.663,9.05,9.122,8.434,7.938,8.511,8.054
6234,1/7/2024,0:14:34,20.173,19.925,8.685,9.657,9.05,9.127,8.441,7.92,8.515,8.055
6235,1/7/2024,0:14:38,20.178,19.924,8.668,9.653,9.048,9.124,8.425,7.911,8.511,8.058
6236,1/7/2024,0:14:42,20.176,19.925,8.671,9.654,9.053,9.125,8.427,7.924,8.512,8.067
6237,1/7/2024,0:14:46,20.176,19.925,8.662,9.663,9.054,9.117,8.431,7.929,8.508,8.069
6238,1/7/2024,0:14:50,20.18,19.927,8.672,9.662,9.05,9.12,8.428,7.93,8.509,8.063
6239,1/7/2024,0:14:54,20.182,19.927,8.67,9.665,9.047,9.123,8.442,7.93,8.513,8.071
