Time,Date,Time,TempA,TempB,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
14068,29-06-2024,3:10:57,23.363,22.086,7.617,9.258,8.721,8.697,7.866,7.727,6.767,6.83
14069,29-06-2024,3:11:01,23.364,22.085,7.62,9.258,8.724,8.694,7.884,7.723,6.771,6.84
14070,29-06-2024,3:11:05,23.363,22.084,7.608,9.259,8.72,8.696,7.887,7.729,6.771,6.847
14071,29-06-2024,3:11:09,23.364,22.083,7.609,9.269,8.723,8.689,7.899,7.727,6.772,6.855
14072,29-06-2024,3:11:13,23.365,22.085,7.619,9.257,8.723,8.701,7.902,7.725,6.773,6.875
14073,29-06-2024,3:11:17,23.365,22.085,7.613,9.255,8.724,8.7,7.905,7.725,6.773,6.883
14074,29-06-2024,3:11:21,23.361,22.082,7.609,9.269,8.715,8.695,7.913,7.727,6.772,6.892
14075,29-06-2024,3:11:25,23.363,22.081,7.613,9.257,8.719,8.699,7.908,7.725,6.772,6.895
14076,29-06-2024,3:11:29,23.364,22.077,7.606,9.259,8.721,8.698,7.89,7.729,6.775,6.895
14077,29-06-2024,3:11:33,23.365,22.077,7.616,9.26,8.718,8.693,7.901,7.727,6.776,6.901
14078,29-06-2024,3:11:37,23.365,22.072,7.621,9.259,8.724,8.698,7.91,7.729,6.778,6.894
14079,29-06-2024,3:11:41,23.365,22.075,7.621,9.268,8.722,8.693,7.903,7.726,6.778,6.896
14080,29-06-2024,3:11:45,23.364,22.073,7.604,9.259,8.725,8.694,7.913,7.726,6.774,6.901
14081,29-06-2024,3:11:49,23.364,22.07,7.614,9.264,8.719,8.7,7.926,7.729,6.77,6.896
14082,29-06-2024,3:11:53,23.366,22.07,7.605,9.265,8.728,8.694,7.915,7.728,6.763,6.89
14083,29-06-2024,3:11:57,23.367,22.074,7.61,9.263,8.723,8.695,7.917,7.727,6.755,6.883
14084,29-06-2024,3:12:01,23.365,22.078,7.61,9.263,8.728,8.691,7.914,7.727,6.756,6.885
14085,29-06-2024,3:12:05,23.366,22.08,7.611,9.264,8.723,8.69,7.906,7.722,6.757,6.883
14086,29-06-2024,3:12:09,23.366,22.084,7.607,9.263,8.723,8.696,7.929,7.731,6.756,6.885
14087,29-06-2024,3:12:13,23.365,22.079,7.615,9.271,8.726,8.7,7.919,7.727,6.753,6.89
14088,29-06-2024,3:12:17,23.368,22.081,7.614,9.267,8.725,8.696,7.927,7.725,6.757,6.9
14089,29-06-2024,3:12:21,23.364,22.084,7.616,9.266,8.726,8.699,7.926,7.725,6.754,6.917
14090,29-06-2024,3:12:25,23.366,22.085,7.611,9.262,8.73,8.693,7.921,7.721,6.757,6.936
14091,29-06-2024,3:12:29,23.366,22.076,7.606,9.267,8.721,8.695,7.917,7.731,6.76,6.945
14092,29-06-2024,3:12:33,23.363,22.075,7.618,9.267,8.731,8.693,7.913,7.735,6.765,6.953
14093,29-06-2024,3:12:37,23.368,22.075,7.606,9.266,8.719,8.694,7.902,7.722,6.771,6.958
14094,29-06-2024,3:12:41,23.367,22.079,7.61,9.263,8.726,8.696,7.907,7.724,6.765,6.98
14095,29-06-2024,3:12:45,23.367,22.085,7.613,9.266,8.725,8.695,7.911,7.727,6.767,6.992
14096,29-06-2024,3:12:49,23.37,22.085,7.61,9.279,8.726,8.694,7.909,7.721,6.764,6.985
14097,29-06-2024,3:12:53,23.369,22.084,7.614,9.266,8.735,8.69,7.915,7.726,6.768,6.986
14098,29-06-2024,3:12:57,23.366,22.09,7.619,9.274,8.73,8.691,7.909,7.725,6.766,6.985
14099,29-06-2024,3:13:01,23.369,22.09,7.611,9.273,8.724,8.692,7.907,7.723,6.775,6.983
14100,29-06-2024,3:13:05,23.369,22.092,7.607,9.27,8.723,8.693,7.923,7.717,6.787,6.98
14101,29-06-2024,3:13:09,23.37,22.092,7.626,9.277,8.728,8.7,7.903,7.722,6.792,6.984
14102,29-06-2024,3:13:13,23.369,22.091,7.621,9.273,8.721,8.695,7.922,7.727,6.796,6.981
14103,29-06-2024,3:13:17,23.37,22.092,7.614,9.264,8.727,8.696,7.937,7.726,6.803,6.99
14104,29-06-2024,3:13:21,23.369,22.091,7.615,9.275,8.727,8.694,7.92,7.722,6.808,6.991
14105,29-06-2024,3:13:25,23.369,22.091,7.62,9.276,8.724,8.691,7.936,7.725,6.814,7.001
14106,29-06-2024,3:13:29,23.37,22.096,7.62,9.286,8.729,8.693,7.939,7.725,6.813,6.992
14107,29-06-2024,3:13:33,23.37,22.094,7.612,9.28,8.727,8.697,7.933,7.722,6.81,6.991
14108,29-06-2024,3:13:37,23.369,22.095,7.618,9.282,8.721,8.693,7.921,7.726,6.81,7
14109,29-06-2024,3:13:41,23.369,22.09,7.612,9.279,8.723,8.692,7.927,7.724,6.818,6.985
14110,29-06-2024,3:13:45,23.369,22.084,7.609,9.284,8.73,8.695,7.942,7.724,6.82,6.972
14111,29-06-2024,3:13:49,23.371,22.087,7.615,9.289,8.732,8.698,7.94,7.729,6.819,6.966
14112,29-06-2024,3:13:53,23.37,22.091,7.613,9.285,8.723,8.69,7.924,7.718,6.826,6.941
14113,29-06-2024,3:13:57,23.371,22.095,7.611,9.284,8.728,8.697,7.932,7.728,6.831,6.942
14114,29-06-2024,3:14:01,23.371,22.099,7.609,9.292,8.722,8.702,7.927,7.725,6.826,6.962
14115,29-06-2024,3:14:05,23.368,22.098,7.617,9.284,8.722,8.695,7.932,7.719,6.823,6.979
14116,29-06-2024,3:14:09,23.372,22.097,7.618,9.289,8.721,8.699,7.914,7.725,6.822,6.992
14117,29-06-2024,3:14:13,23.372,22.093,7.611,9.299,8.719,8.694,7.931,7.724,6.822,7
14118,29-06-2024,3:14:17,23.369,22.09,7.615,9.287,8.725,8.695,7.926,7.719,6.819,7.008
14119,29-06-2024,3:14:21,23.374,22.097,7.616,9.301,8.729,8.697,7.924,7.726,6.817,7.011
14120,29-06-2024,3:14:25,23.372,22.095,7.612,9.294,8.727,8.69,7.935,7.726,6.821,7.021
14121,29-06-2024,3:14:29,23.369,22.098,7.61,9.302,8.728,8.692,7.921,7.723,6.828,7.03
14122,29-06-2024,3:14:33,23.372,22.098,7.611,9.304,8.731,8.693,7.93,7.724,6.835,7.038
14123,29-06-2024,3:14:37,23.373,22.093,7.615,9.293,8.723,8.695,7.927,7.715,6.831,7.05
14124,29-06-2024,3:14:41,23.371,22.096,7.61,9.301,8.719,8.697,7.927,7.719,6.841,7.051
14125,29-06-2024,3:14:45,23.369,22.097,7.615,9.298,8.724,8.696,7.93,7.719,6.845,7.056
14126,29-06-2024,3:14:49,23.371,22.102,7.613,9.299,8.73,8.695,7.933,7.719,6.846,7.052
14127,29-06-2024,3:14:53,23.37,22.105,7.617,9.302,8.733,8.69,7.923,7.724,6.849,7.054
14128,29-06-2024,3:14:57,23.37,22.099,7.609,9.295,8.726,8.691,7.921,7.713,6.846,7.051
14129,29-06-2024,3:15:01,23.374,22.105,7.614,9.306,8.729,8.691,7.921,7.713,6.843,7.047
14130,29-06-2024,3:15:05,23.373,22.105,7.619,9.305,8.731,8.694,7.932,7.717,6.847,7.044
14131,29-06-2024,3:15:09,23.374,22.104,7.61,9.308,8.726,8.691,7.933,7.708,6.848,7.039
14132,29-06-2024,3:15:13,23.375,22.104,7.612,9.309,8.722,8.696,7.926,7.714,6.842,7.03
14133,29-06-2024,3:15:17,23.375,22.106,7.612,9.322,8.728,8.684,7.934,7.72,6.84,7.033
14134,29-06-2024,3:15:21,23.374,22.099,7.608,9.315,8.722,8.691,7.916,7.724,6.841,7.027
14135,29-06-2024,3:15:25,23.373,22.099,7.603,9.317,8.727,8.694,7.925,7.724,6.839,7.02
14136,29-06-2024,3:15:29,23.371,22.098,7.614,9.313,8.729,8.693,7.924,7.721,6.839,7.019
14137,29-06-2024,3:15:33,23.373,22.094,7.609,9.315,8.722,8.698,7.927,7.72,6.841,7.026
14138,29-06-2024,3:15:37,23.376,22.1,7.607,9.315,8.73,8.692,7.94,7.722,6.841,7.039
14139,29-06-2024,3:15:41,23.377,22.1,7.602,9.314,8.724,8.69,7.925,7.716,6.843,7.055
14140,29-06-2024,3:15:45,23.374,22.098,7.612,9.321,8.726,8.692,7.937,7.719,6.841,7.063
14141,29-06-2024,3:15:49,23.374,22.097,7.606,9.323,8.732,8.69,7.943,7.715,6.843,7.068
14142,29-06-2024,3:15:53,23.376,22.1,7.609,9.327,8.726,8.69,7.938,7.719,6.837,7.068
14143,29-06-2024,3:15:57,23.378,22.094,7.614,9.332,8.729,8.688,7.949,7.718,6.848,7.073
14144,29-06-2024,3:16:01,23.377,22.095,7.618,9.333,8.726,8.686,7.939,7.719,6.846,7.079
14145,29-06-2024,3:16:05,23.377,22.094,7.613,9.326,8.72,8.69,7.94,7.716,6.857,7.091
14146,29-06-2024,3:16:09,23.376,22.091,7.616,9.327,8.717,8.69,7.947,7.719,6.851,7.104
14147,29-06-2024,3:16:13,23.379,22.094,7.608,9.332,8.728,8.692,7.938,7.714,6.853,7.109
14148,29-06-2024,3:16:17,23.379,22.096,7.609,9.332,8.731,8.691,7.942,7.719,6.853,7.113
14149,29-06-2024,3:16:21,23.376,22.096,7.613,9.322,8.73,8.691,7.943,7.724,6.86,7.113
14150,29-06-2024,3:16:25,23.375,22.097,7.615,9.335,8.724,8.692,7.942,7.721,6.859,7.116
14151,29-06-2024,3:16:29,23.376,22.094,7.604,9.323,8.724,8.69,7.944,7.721,6.858,7.119
14152,29-06-2024,3:16:33,23.379,22.093,7.615,9.331,8.723,8.694,7.936,7.723,6.863,7.115
14153,29-06-2024,3:16:37,23.376,22.09,7.609,9.326,8.726,8.696,7.945,7.724,6.861,7.12
14154,29-06-2024,3:16:41,23.375,22.087,7.612,9.335,8.73,8.69,7.955,7.718,6.867,7.121
14155,29-06-2024,3:16:45,23.378,22.08,7.614,9.331,8.727,8.694,7.952,7.717,6.862,7.119
14156,29-06-2024,3:16:49,23.376,22.085,7.618,9.333,8.721,8.691,7.944,7.717,6.865,7.109
14157,29-06-2024,3:16:53,23.378,22.09,7.617,9.34,8.72,8.695,7.947,7.72,6.867,7.097
14158,29-06-2024,3:16:57,23.375,22.095,7.619,9.335,8.727,8.685,7.949,7.725,6.863,7.09
14159,29-06-2024,3:17:01,23.373,22.1,7.612,9.33,8.724,8.689,7.95,7.72,6.867,7.082
14160,29-06-2024,3:17:05,23.374,22.099,7.615,9.346,8.722,8.695,7.95,7.726,6.862,7.074
14161,29-06-2024,3:17:09,23.379,22.099,7.607,9.341,8.726,8.693,7.958,7.718,6.87,7.07
14162,29-06-2024,3:17:13,23.376,22.099,7.621,9.343,8.73,8.696,7.942,7.719,6.871,7.069
14163,29-06-2024,3:17:17,23.377,22.103,7.603,9.339,8.725,8.691,7.935,7.72,6.873,7.078
14164,29-06-2024,3:17:21,23.379,22.101,7.619,9.34,8.731,8.684,7.941,7.723,6.876,7.082
14165,29-06-2024,3:17:25,23.379,22.105,7.619,9.341,8.726,8.687,7.953,7.712,6.875,7.094
14166,29-06-2024,3:17:29,23.38,22.105,7.613,9.34,8.722,8.686,7.938,7.715,6.876,7.092
14167,29-06-2024,3:17:33,23.376,22.103,7.613,9.343,8.729,8.686,7.958,7.717,6.879,7.102
14168,29-06-2024,3:17:37,23.38,22.101,7.604,9.347,8.727,8.692,7.959,7.72,6.874,7.105
14169,29-06-2024,3:17:41,23.379,22.102,7.611,9.345,8.73,8.689,7.957,7.714,6.87,7.114
14170,29-06-2024,3:17:45,23.375,22.098,7.616,9.353,8.729,8.687,7.952,7.718,6.874,7.125
14171,29-06-2024,3:17:49,23.381,22.099,7.612,9.346,8.725,8.686,7.953,7.713,6.873,7.131
14172,29-06-2024,3:17:53,23.379,22.094,7.61,9.347,8.729,8.696,7.953,7.726,6.877,7.137
14173,29-06-2024,3:17:57,23.38,22.093,7.607,9.351,8.724,8.688,7.953,7.725,6.877,7.139
14174,29-06-2024,3:18:01,23.379,22.093,7.612,9.335,8.729,8.694,7.954,7.724,6.877,7.139
14175,29-06-2024,3:18:05,23.376,22.091,7.609,9.344,8.731,8.691,7.946,7.719,6.887,7.131
14176,29-06-2024,3:18:09,23.381,22.086,7.608,9.339,8.727,8.686,7.957,7.719,6.889,7.127
14177,29-06-2024,3:18:13,23.38,22.088,7.615,9.341,8.722,8.686,7.945,7.72,6.887,7.127
14178,29-06-2024,3:18:17,23.383,22.092,7.608,9.338,8.726,8.691,7.947,7.717,6.893,7.12
14179,29-06-2024,3:18:21,23.381,22.094,7.614,9.356,8.735,8.686,7.936,7.718,6.889,7.113
14180,29-06-2024,3:18:25,23.38,22.094,7.608,9.345,8.726,8.692,7.932,7.719,6.886,7.105
14181,29-06-2024,3:18:29,23.383,22.1,7.608,9.34,8.725,8.691,7.946,7.723,6.886,7.096
14182,29-06-2024,3:18:33,23.383,22.108,7.612,9.352,8.724,8.688,7.941,7.718,6.891,7.096
14183,29-06-2024,3:18:37,23.379,22.105,7.614,9.359,8.724,8.7,7.952,7.711,6.884,7.088
14184,29-06-2024,3:18:41,23.382,22.107,7.615,9.351,8.731,8.691,7.942,7.717,6.884,7.071
14185,29-06-2024,3:18:45,23.384,22.109,7.605,9.345,8.729,8.69,7.941,7.717,6.89,7.068
14186,29-06-2024,3:18:49,23.381,22.106,7.615,9.356,8.725,8.694,7.941,7.722,6.888,7.061
14187,29-06-2024,3:18:53,23.381,22.105,7.612,9.355,8.725,8.698,7.945,7.713,6.891,7.065
14188,29-06-2024,3:18:57,23.381,22.106,7.605,9.354,8.727,8.69,7.94,7.721,6.893,7.064
14189,29-06-2024,3:19:01,23.382,22.103,7.609,9.35,8.729,8.689,7.939,7.714,6.891,7.068
14190,29-06-2024,3:19:05,23.382,22.102,7.611,9.345,8.727,8.695,7.945,7.716,6.893,7.077
14191,29-06-2024,3:19:09,23.382,22.101,7.604,9.356,8.723,8.699,7.939,7.721,6.898,7.082
14192,29-06-2024,3:19:13,23.381,22.099,7.61,9.355,8.729,8.692,7.943,7.717,6.893,7.091
14193,29-06-2024,3:19:17,23.386,22.098,7.61,9.349,8.724,8.688,7.955,7.718,6.897,7.092
14194,29-06-2024,3:19:21,23.384,22.097,7.604,9.36,8.726,8.693,7.962,7.716,6.897,7.088
14195,29-06-2024,3:19:25,23.385,22.092,7.615,9.365,8.72,8.69,7.948,7.718,6.899,7.074
14196,29-06-2024,3:19:29,23.382,22.093,7.618,9.365,8.727,8.69,7.946,7.725,6.896,7.069
14197,29-06-2024,3:19:33,23.383,22.091,7.618,9.359,8.728,8.69,7.958,7.721,6.895,7.065
14198,29-06-2024,3:19:37,23.384,22.089,7.606,9.355,8.719,8.692,7.936,7.718,6.904,7.085
14199,29-06-2024,3:19:41,23.384,22.088,7.62,9.36,8.725,8.687,7.959,7.724,6.91,7.086
14200,29-06-2024,3:19:45,23.384,22.087,7.612,9.366,8.724,8.697,7.939,7.726,6.909,7.097
14201,29-06-2024,3:19:49,23.383,22.088,7.622,9.363,8.726,8.699,7.945,7.722,6.913,7.099
14202,29-06-2024,3:19:53,23.385,22.087,7.611,9.366,8.723,8.696,7.96,7.721,6.911,7.1
14203,29-06-2024,3:19:57,23.384,22.082,7.613,9.356,8.728,8.698,7.957,7.719,6.912,7.102
14204,29-06-2024,3:20:01,23.384,22.084,7.614,9.362,8.723,8.688,7.953,7.719,6.907,7.121
14205,29-06-2024,3:20:05,23.381,22.08,7.62,9.365,8.719,8.692,7.948,7.72,6.908,7.128
14206,29-06-2024,3:20:09,23.386,22.083,7.62,9.363,8.721,8.695,7.95,7.718,6.913,7.131
14207,29-06-2024,3:20:13,23.385,22.084,7.613,9.359,8.72,8.689,7.942,7.719,6.91,7.129
14208,29-06-2024,3:20:17,23.382,22.082,7.621,9.366,8.72,8.692,7.941,7.723,6.914,7.132
14209,29-06-2024,3:20:21,23.387,22.084,7.62,9.368,8.725,8.693,7.951,7.721,6.914,7.138
14210,29-06-2024,3:20:25,23.385,22.08,7.615,9.358,8.722,8.69,7.936,7.724,6.915,7.148
14211,29-06-2024,3:20:29,23.389,22.083,7.617,9.37,8.723,8.687,7.954,7.717,6.917,7.159
14212,29-06-2024,3:20:33,23.386,22.08,7.621,9.365,8.724,8.688,7.943,7.722,6.918,7.154
14213,29-06-2024,3:20:37,23.387,22.079,7.615,9.361,8.722,8.688,7.952,7.722,6.918,7.155
14214,29-06-2024,3:20:41,23.387,22.083,7.614,9.366,8.73,8.689,7.948,7.713,6.917,7.157
14215,29-06-2024,3:20:45,23.386,22.086,7.614,9.365,8.723,8.688,7.947,7.714,6.92,7.151
14216,29-06-2024,3:20:49,23.388,22.092,7.607,9.366,8.725,8.693,7.935,7.719,6.926,7.164
14217,29-06-2024,3:20:53,23.389,22.097,7.611,9.365,8.733,8.692,7.94,7.714,6.928,7.16
14218,29-06-2024,3:20:57,23.386,22.095,7.601,9.369,8.723,8.694,7.951,7.718,6.926,7.156
14219,29-06-2024,3:21:01,23.386,22.1,7.608,9.364,8.722,8.685,7.942,7.718,6.926,7.154
14220,29-06-2024,3:21:05,23.387,22.103,7.616,9.365,8.727,8.694,7.965,7.722,6.922,7.166
14221,29-06-2024,3:21:09,23.387,22.101,7.61,9.373,8.726,8.688,7.952,7.716,6.924,7.16
14222,29-06-2024,3:21:13,23.388,22.105,7.622,9.37,8.728,8.692,7.955,7.713,6.922,7.152
14223,29-06-2024,3:21:17,23.389,22.11,7.607,9.367,8.727,8.688,7.959,7.718,6.924,7.147
14224,29-06-2024,3:21:21,23.389,22.111,7.619,9.368,8.724,8.693,7.961,7.713,6.921,7.15
14225,29-06-2024,3:21:25,23.388,22.113,7.616,9.381,8.722,8.691,7.956,7.71,6.927,7.154
14226,29-06-2024,3:21:29,23.387,22.116,7.62,9.371,8.725,8.688,7.96,7.716,6.921,7.154
14227,29-06-2024,3:21:33,23.389,22.112,7.613,9.359,8.725,8.694,7.955,7.713,6.923,7.16
14228,29-06-2024,3:21:37,23.388,22.11,7.616,9.369,8.726,8.687,7.955,7.709,6.922,7.16
14229,29-06-2024,3:21:41,23.389,22.107,7.607,9.359,8.72,8.692,7.953,7.721,6.925,7.164
14230,29-06-2024,3:21:45,23.387,22.102,7.612,9.362,8.726,8.691,7.959,7.711,6.929,7.165
14231,29-06-2024,3:21:49,23.39,22.105,7.613,9.356,8.725,8.691,7.954,7.71,6.93,7.164
14232,29-06-2024,3:21:53,23.389,22.102,7.619,9.368,8.72,8.692,7.967,7.72,6.934,7.165
14233,29-06-2024,3:21:57,23.39,22.099,7.616,9.364,8.719,8.691,7.953,7.715,6.929,7.171
14234,29-06-2024,3:22:01,23.391,22.102,7.603,9.366,8.716,8.687,7.956,7.715,6.928,7.176
14235,29-06-2024,3:22:05,23.39,22.102,7.616,9.358,8.723,8.695,7.963,7.716,6.931,7.172
14236,29-06-2024,3:22:09,23.391,22.099,7.621,9.366,8.721,8.687,7.953,7.714,6.935,7.176
14237,29-06-2024,3:22:13,23.39,22.098,7.611,9.364,8.723,8.691,7.96,7.714,6.927,7.179
14238,29-06-2024,3:22:17,23.387,22.101,7.61,9.363,8.726,8.69,7.965,7.711,6.928,7.181
14239,29-06-2024,3:22:21,23.389,22.105,7.619,9.364,8.721,8.689,7.962,7.712,6.921,7.181
14240,29-06-2024,3:22:25,23.39,22.106,7.614,9.365,8.726,8.69,7.966,7.71,6.914,7.173
14241,29-06-2024,3:22:29,23.389,22.107,7.612,9.368,8.724,8.685,7.965,7.712,6.916,7.166
14242,29-06-2024,3:22:33,23.389,22.107,7.611,9.364,8.729,8.692,7.959,7.71,6.921,7.163
14243,29-06-2024,3:22:37,23.392,22.105,7.609,9.369,8.724,8.689,7.959,7.71,6.923,7.16
14244,29-06-2024,3:22:41,23.39,22.107,7.612,9.36,8.72,8.689,7.963,7.708,6.916,7.15
14245,29-06-2024,3:22:45,23.388,22.109,7.61,9.363,8.723,8.697,7.958,7.716,6.92,7.143
14246,29-06-2024,3:22:49,23.394,22.11,7.62,9.362,8.719,8.692,7.957,7.714,6.925,7.127
14247,29-06-2024,3:22:53,23.389,22.11,7.623,9.364,8.723,8.687,7.955,7.715,6.916,7.129
14248,29-06-2024,3:22:57,23.394,22.109,7.609,9.359,8.725,8.692,7.97,7.717,6.922,7.115
14249,29-06-2024,3:23:01,23.39,22.11,7.625,9.368,8.729,8.7,7.955,7.71,6.923,7.117
14250,29-06-2024,3:23:05,23.394,22.113,7.605,9.356,8.726,8.695,7.961,7.716,6.919,7.122
14251,29-06-2024,3:23:09,23.388,22.114,7.609,9.357,8.728,8.696,7.965,7.709,6.916,7.125
14252,29-06-2024,3:23:13,23.39,22.112,7.616,9.366,8.722,8.692,7.969,7.714,6.92,7.142
14253,29-06-2024,3:23:17,23.392,22.111,7.617,9.361,8.729,8.687,7.95,7.715,6.929,7.153
14254,29-06-2024,3:23:21,23.392,22.11,7.615,9.361,8.728,8.689,7.952,7.713,6.925,7.15
14255,29-06-2024,3:23:25,23.391,22.109,7.618,9.364,8.724,8.694,7.969,7.715,6.923,7.149
14256,29-06-2024,3:23:29,23.392,22.107,7.613,9.364,8.726,8.689,7.963,7.716,6.929,7.149
14257,29-06-2024,3:23:33,23.395,22.107,7.625,9.345,8.723,8.684,7.953,7.711,6.933,7.148
14258,29-06-2024,3:23:37,23.392,22.111,7.619,9.351,8.721,8.69,7.96,7.705,6.933,7.149
14259,29-06-2024,3:23:41,23.392,22.115,7.615,9.352,8.726,8.691,7.947,7.707,6.93,7.153
14260,29-06-2024,3:23:45,23.394,22.11,7.617,9.353,8.725,8.687,7.971,7.72,6.932,7.142
14261,29-06-2024,3:23:49,23.395,22.112,7.62,9.347,8.724,8.686,7.958,7.709,6.94,7.133
14262,29-06-2024,3:23:53,23.394,22.118,7.612,9.353,8.729,8.692,7.963,7.71,6.936,7.113
14263,29-06-2024,3:23:57,23.395,22.119,7.615,9.355,8.722,8.694,7.964,7.71,6.941,7.101
14264,29-06-2024,3:24:01,23.392,22.126,7.613,9.354,8.73,8.69,7.948,7.71,6.944,7.088
14265,29-06-2024,3:24:05,23.393,22.122,7.611,9.358,8.728,8.688,7.958,7.712,6.946,7.076
14266,29-06-2024,3:24:09,23.39,22.125,7.617,9.354,8.726,8.692,7.953,7.711,6.944,7.069
14267,29-06-2024,3:24:13,23.393,22.122,7.612,9.363,8.729,8.691,7.96,7.708,6.946,7.082
14268,29-06-2024,3:24:17,23.392,22.121,7.623,9.358,8.719,8.692,7.943,7.716,6.949,7.098
14269,29-06-2024,3:24:21,23.393,22.122,7.615,9.362,8.73,8.692,7.956,7.712,6.942,7.105
14270,29-06-2024,3:24:25,23.394,22.122,7.613,9.36,8.715,8.686,7.959,7.715,6.938,7.118
14271,29-06-2024,3:24:29,23.393,22.119,7.613,9.367,8.72,8.685,7.969,7.71,6.94,7.129
14272,29-06-2024,3:24:33,23.394,22.12,7.614,9.362,8.725,8.69,7.964,7.707,6.94,7.131
14273,29-06-2024,3:24:37,23.395,22.122,7.609,9.354,8.719,8.686,7.947,7.709,6.945,7.143
14274,29-06-2024,3:24:41,23.395,22.121,7.623,9.355,8.724,8.695,7.955,7.704,6.936,7.149
14275,29-06-2024,3:24:45,23.395,22.127,7.619,9.354,8.724,8.693,7.953,7.707,6.937,7.144
14276,29-06-2024,3:24:49,23.392,22.131,7.625,9.362,8.72,8.684,7.949,7.703,6.929,7.159
14277,29-06-2024,3:24:53,23.396,22.129,7.61,9.347,8.723,8.695,7.949,7.704,6.937,7.162
14278,29-06-2024,3:24:57,23.396,22.13,7.614,9.357,8.728,8.687,7.936,7.7,6.938,7.162
14279,29-06-2024,3:25:01,23.395,22.13,7.615,9.363,8.721,8.692,7.935,7.701,6.939,7.16
14280,29-06-2024,3:25:05,23.396,22.125,7.609,9.36,8.721,8.691,7.94,7.702,6.935,7.156
14281,29-06-2024,3:25:09,23.396,22.126,7.622,9.36,8.726,8.69,7.953,7.698,6.934,7.154
14282,29-06-2024,3:25:13,23.396,22.125,7.617,9.355,8.723,8.693,7.943,7.713,6.928,7.149
14283,29-06-2024,3:25:17,23.398,22.127,7.617,9.349,8.722,8.686,7.932,7.709,6.925,7.149
14284,29-06-2024,3:25:21,23.396,22.13,7.613,9.364,8.72,8.688,7.939,7.703,6.924,7.145
14285,29-06-2024,3:25:25,23.397,22.132,7.612,9.356,8.724,8.69,7.927,7.708,6.921,7.143
14286,29-06-2024,3:25:29,23.397,22.131,7.626,9.355,8.726,8.69,7.939,7.709,6.922,7.139
14287,29-06-2024,3:25:33,23.398,22.13,7.615,9.353,8.722,8.693,7.933,7.711,6.925,7.141
14288,29-06-2024,3:25:37,23.399,22.129,7.611,9.359,8.717,8.685,7.938,7.709,6.926,7.142
14289,29-06-2024,3:25:41,23.4,22.124,7.615,9.348,8.726,8.682,7.941,7.706,6.921,7.137
14290,29-06-2024,3:25:45,23.399,22.124,7.611,9.344,8.726,8.687,7.932,7.71,6.926,7.132
14291,29-06-2024,3:25:49,23.398,22.117,7.613,9.343,8.718,8.691,7.943,7.712,6.927,7.117
14292,29-06-2024,3:25:53,23.397,22.119,7.613,9.361,8.724,8.684,7.943,7.706,6.934,7.123
14293,29-06-2024,3:25:57,23.4,22.117,7.619,9.349,8.731,8.695,7.945,7.714,6.935,7.115
14294,29-06-2024,3:26:01,23.398,22.109,7.619,9.347,8.718,8.688,7.946,7.71,6.937,7.112
14295,29-06-2024,3:26:05,23.394,22.112,7.612,9.349,8.723,8.692,7.951,7.712,6.933,7.122
14296,29-06-2024,3:26:09,23.398,22.106,7.613,9.348,8.727,8.692,7.956,7.717,6.932,7.127
14297,29-06-2024,3:26:13,23.4,22.103,7.612,9.343,8.717,8.682,7.949,7.711,6.927,7.126
14298,29-06-2024,3:26:17,23.398,22.102,7.616,9.345,8.724,8.686,7.957,7.718,6.92,7.107
14299,29-06-2024,3:26:21,23.399,22.099,7.613,9.347,8.721,8.685,7.934,7.714,6.915,7.102
14300,29-06-2024,3:26:25,23.399,22.094,7.614,9.344,8.719,8.691,7.948,7.714,6.917,7.099
14301,29-06-2024,3:26:29,23.401,22.093,7.613,9.347,8.722,8.694,7.934,7.713,6.917,7.102
14302,29-06-2024,3:26:33,23.397,22.089,7.614,9.348,8.722,8.692,7.959,7.715,6.92,7.141
14303,29-06-2024,3:26:37,23.398,22.09,7.615,9.349,8.722,8.694,7.941,7.711,6.921,7.155
14304,29-06-2024,3:26:41,23.4,22.088,7.613,9.359,8.719,8.694,7.944,7.719,6.917,7.177
14305,29-06-2024,3:26:45,23.397,22.086,7.628,9.358,8.721,8.694,7.946,7.721,6.912,7.18
14306,29-06-2024,3:26:49,23.398,22.085,7.617,9.35,8.718,8.694,7.95,7.714,6.918,7.188
14307,29-06-2024,3:26:53,23.4,22.091,7.612,9.346,8.723,8.69,7.926,7.711,6.92,7.191
14308,29-06-2024,3:26:57,23.401,22.098,7.604,9.351,8.721,8.689,7.931,7.71,6.928,7.184
14309,29-06-2024,3:27:01,23.402,22.096,7.613,9.351,8.725,8.69,7.938,7.706,6.927,7.182
14310,29-06-2024,3:27:05,23.399,22.102,7.614,9.342,8.717,8.693,7.939,7.717,6.929,7.169
14311,29-06-2024,3:27:09,23.399,22.101,7.611,9.35,8.718,8.692,7.939,7.715,6.941,7.168
14312,29-06-2024,3:27:13,23.399,22.098,7.616,9.354,8.726,8.688,7.935,7.713,6.936,7.177
14313,29-06-2024,3:27:17,23.399,22.099,7.617,9.364,8.72,8.693,7.916,7.717,6.936,7.178
14314,29-06-2024,3:27:21,23.402,22.098,7.611,9.356,8.718,8.692,7.932,7.711,6.935,7.183
14315,29-06-2024,3:27:25,23.4,22.1,7.612,9.359,8.722,8.688,7.912,7.714,6.935,7.188
14316,29-06-2024,3:27:29,23.401,22.099,7.617,9.367,8.717,8.688,7.918,7.711,6.936,7.199
